Identificador,Provincia,Municipio,Zona,Tipo,Precio,Dimensión,Habitaciones,Lavabos,Planta,Ascensor,Parking,Estado,Calefacción,Agua caliente,Antigüedad,Orientación,Amueblado,Consumo,Emisiones,Vendedor,Imagen
157799750,huesca, Monzón, Monzón,Piso,148800 ,130 ,3 ,2 ,,SI,Privado,Casi nuevo,Electricidad,Electricidad,20 a 30 años,,Sí,D,G,SOLVIA SERVICIOS INMOBILIARIOS S.L.,SI
154663469,huesca, Lascuarre, Lascuarre,Casa o chalet,1800000 ,1153 ,6 ,8 ,,SI,Privado,Casi nuevo,Electricidad,Electricidad,20 a 30 años,,Sí,G,G,SOLVIA SERVICIOS INMOBILIARIOS S.L.,SI
160800268,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Piso,46000 ,110 ,4 ,8 ,,SI,Privado,Casi nuevo,Electricidad,Electricidad,20 a 30 años,,Sí,E,G,SOLVIA SERVICIOS INMOBILIARIOS S.L.,SI
160800410,huesca, Barbastro, Barbastro,Piso,30000 ,94 ,2 ,8 ,,SI,Privado,Casi nuevo,Electricidad,Electricidad,20 a 30 años,,Sí,G,G,SOLVIA SERVICIOS INMOBILIARIOS S.L.,SI
160800720,huesca, Binéfar, Binéfar,Piso,44900 ,96 ,3 ,8 ,,SI,Privado,Casi nuevo,Electricidad,Electricidad,20 a 30 años,,Sí,G,G,SOLVIA SERVICIOS INMOBILIARIOS S.L.,SI
160800560,huesca, La Sotonera, La Sotonera,Casa o chalet,56400 ,219 ,3 ,4 ,,SI,Privado,Casi nuevo,Electricidad,Electricidad,20 a 30 años,,Sí,E,G,SOLVIA SERVICIOS INMOBILIARIOS S.L.,SI
161201124,huesca, Jaca, Poblaciones sur,Ático,189000 ,67 ,2 ,4 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,10 a 20 años,Sur,Sí,D,D,JACETANIA 2000,SI
157979996,huesca, Huesca Capital, Casco Antiguo,Piso,235000 ,130 ,3 ,2 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,10 a 20 años,Sur,Sí,G,G,FINCAS OSCA,SI
161178034,huesca, Osso de Cinca, Osso de Cinca,Casa o chalet,45000 ,250 ,5 ,2 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,10 a 20 años,Sur,Sí,G,G,FINCAS DAVID,SI
161176603,huesca, Huesca Capital,Perpetuo Socorro,Piso,45000 ,54 ,3 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,10 a 20 años,Noreste,Sí,G,G,PIRINEOS CASA,SI
159121690,huesca, Almudévar, Almudévar,Piso,33000 ,200 ,5 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,10 a 20 años,Noreste,Sí,G,G,FINCAS OSCA,SI
161169020,huesca,Binéfar,Binéfar,Piso,139900 ,145 ,4 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,10 a 20 años,Noreste,Sí,G,G,TAURUS,SI
159683388,huesca,Fraga,Fraga,Casa adosada,42000 ,184 ,5 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,10 a 20 años,Noreste,Sí,G,G,Profesional,SI
161167773,huesca,Alcalá de Gurrea,ALCALA DE GURREA-,Casa o chalet,60000 ,228 ,4 ,2 ,,,,,,,,,Sí,G,G,BOTO´S SERVICIOS INTEGRALES,SI
161235233,huesca, Biescas,Biescas,Apartamento,160000 ,57 ,2 ,2 ,,SI,Privado,,,,,,Sí,A,G,Particular: Particular,SI
160890048,huesca, Huesca Capital,Santo Domingo y San Martín,Piso,49500 ,70 ,2 ,2 ,,SI,Privado,,,,,,Sí,G,G,OUTLETDEVIVIENDAS,SI
160869582,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Piso,32800 ,56 ,3 ,2 ,,SI,Privado,,,,50 a 70 años,,Sí,E,G,Haya Real Estate,SI
161166647,huesca, Huesca Capital,Pedanias,Finca rústica,165000 ,25055  terreno,3 ,2 ,,SI,Privado,,,,50 a 70 años,,Sí,E,E,Particular: ANA,SI
160886779,huesca, Bielsa, Bielsa,Casa o chalet,220000 ,126 ,3 ,2 ,,SI,Privado,,,,10 a 20 años,,Sí,D,D,Ninmo Brarbe,SI
160886828,huesca, Bielsa, Bielsa,Piso,92400 ,69 ,2 ,2 ,,SI,Privado,Casi nuevo,,,10 a 20 años,Este,Sí,E,D,Ninmo Brarbe,SI
160886761,huesca, Bárcabo, Bárcabo,Casa o chalet,300000 ,596 ,5 ,2 ,,SI,Privado,Bien,,,+ 100 años,Sureste,Sí,E,E,Ninmo Brarbe,SI
160886789,huesca, Bielsa, Bielsa,Piso,80000 ,90 ,3 ,2 ,,SI,Privado,Bien,,,+ 100 años,Este,Sí,E,G,Ninmo Brarbe,SI
160886760,huesca,Plan,Plan,Casa o chalet,45000 ,180 ,3 ,2 ,,SI,Privado,A reformar,,,+ 100 años,Este,Sí,Exento,Exento,Ninmo Brarbe,SI
160886759,huesca, Boltaña, Boltaña,Piso,136000 ,110 ,4 ,2 ,,SI,Privado,Bien,,,+ 100 años,Sureste,Sí,E,E,Ninmo Brarbe,SI
160886797,huesca, Bielsa, Bielsa,Piso,75000 ,52 ,4 ,2 ,,SI,Privado,Bien,,,+ 100 años,Este,Sí,E,E,Ninmo Brarbe,SI
160616796,huesca, Alcalá de Gurrea, Alcalá de Gurrea,Piso,A consultar,39 ,4 ,2 ,,SI,Privado,Bien,,,+ 100 años,Sureste,Sí,G,G,TERRA ESPAÑA,SI
160616554,huesca, Alcalá de Gurrea, Alcalá de Gurrea,Piso,18500 ,74 ,2 ,2 ,,SI,Privado,A reformar,,,+ 100 años,Sureste,Sí,G,G,TERRA ESPAÑA,SI
160885949,huesca, Campo, Campo,Ático,85000 ,58 ,2 ,2 ,,SI,Privado,A reformar,,,+ 100 años,Sureste,Sí,E,E,Ninmo Brarbe,SI
161160621,huesca, Aínsa-sobrarbe, Aínsa-sobrarbe,Casa o chalet,220000 ,140 ,3 ,2 ,,SI,Privado,Bien,,,10 a 20 años,Sureste,Sí,E,E,Ninmo Brarbe,SI
161158545,huesca, Benasque, Benasque,Apartamento,255000 ,88 ,3 ,2 ,,SI,Comunitario,Casi nuevo,Gas Natural,Gas Natural,Menos de 1 año,Sureste,Sí,B,B,COSEHISA INMOBILIARIA,SI
161158402,huesca, Fraga, Fraga,Piso,160000 ,105 ,3 ,2 ,,SI,Comunitario,Casi nuevo,Gas Natural,Gas Natural,Menos de 1 año,Noroeste,Sí,B,B,COSEHISA INMOBILIARIA,SI
161224350,huesca, Broto,Santacruz,Apartamento,99000 ,60 ,2 ,2 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,Menos de 1 año,Noroeste,Sí,C,G,Particular: Particular,SI
161153816,huesca, Huesca Capital,Perpetuo Socorro,Piso,22000 ,76 ,2 ,2 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,Menos de 1 año,Noroeste,Sí,G,G,Profesional,SI
161153773,huesca,Monzón,Monzón,Piso,19400 ,43 ,2 ,2 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,Menos de 1 año,Noroeste,Sí,G,G,Profesional,SI
148417467,huesca, Jaca, Poblaciones norte,Casa o chalet,95000 ,43 ,3 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,10 a 20 años,Sur,Sí,G,G,FINCAS JACA,SI
159202584,huesca,Sariñena,Sariñena,Casa adosada,12000 ,70 ,3 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,10 a 20 años,Sur,Sí,G,G,Profesional,SI
159202050,huesca,Ontiñena,Ontiñena,Casa adosada,17000 ,177 ,2 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,10 a 20 años,Sur,Sí,G,G,Profesional,SI
160000222,huesca,Peralta de Alcofea,Peralta de Alcofea,Casa o chalet,36000 ,198 ,3 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,10 a 20 años,Sur,Sí,G,G,Profesional,SI
159683730,huesca,Sariñena,Sariñena,Casa o chalet,49500 ,142 ,3 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,10 a 20 años,Sur,Sí,G,G,Profesional,SI
159201004,huesca,Fonz,Fonz,Casa o chalet,16400 ,157 ,3 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,10 a 20 años,Sur,Sí,G,G,Profesional,SI
159202015,huesca,Fraga,Fraga,Casa adosada,34400 ,165 ,4 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,10 a 20 años,Sur,Sí,G,G,Profesional,SI
159201001,huesca,Barbastro,Barbastro,Casa o chalet,32000 ,285 ,6 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,10 a 20 años,Sur,Sí,G,G,Profesional,SI
159201002,huesca,Fraga,Fraga,Casa o chalet,19800 ,132 ,6 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,10 a 20 años,Sur,Sí,G,G,Profesional,SI
159202016,huesca,Gurrea de Gállego,Gurrea de Gállego,Casa adosada,20800 ,200 ,3 ,2 ,,,,,,,,,,G,G,Profesional,SI
159202045,huesca,Fraga,Fraga,Casa adosada,34000 ,168 ,6 ,3 ,,,,,,,,,,G,G,Profesional,SI
159683349,huesca,Fraga,Fraga,Casa adosada,59800 ,233 ,4 ,3 ,,,,,,,,,,G,G,Profesional,SI
159202808,huesca,Barbastro,Barbastro,Piso,17600 ,69 ,2 ,3 ,,,,,,,,,,G,G,Profesional,SI
160232054,huesca,Monzón,Monzón,Piso,30200 ,86 ,2 ,3 ,,,,,,,,,,G,G,Profesional,SI
159202540,huesca,Barbastro,Barbastro,Piso,36000 ,90 ,2 ,3 ,,,,,,,,,,G,G,Profesional,SI
159202605,huesca,Monzón,Monzón,Piso,41000 ,98 ,3 ,3 ,,,,,,,,,,G,G,Profesional,SI
159202599,huesca,Fraga,Fraga,Piso,22800 ,42 ,3 ,3 ,,,,,,,,,,G,G,Profesional,SI
159202864,huesca,Monzón,Monzón,Piso,30300 ,46 ,3 ,3 ,,,,,,,,,,G,G,Profesional,SI
159691044,huesca,Sabiñánigo,Sabiñánigo Centro - Aurín,Piso,39900 ,121 ,3 ,2 ,,,,,,,,,,G,G,Profesional,SI
159204238,huesca, Huesca Capital,Perpetuo Socorro,Piso,24000 ,64 ,2 ,2 ,,,,,,,,,,G,G,Profesional,SI
159202860,huesca,Barbastro,Barbastro,Piso,37000 ,62 ,2 ,2 ,,,,,,,,,,G,G,Profesional,SI
159202496,huesca,Monzón,Monzón,Piso,37500 ,51 ,3 ,2 ,,,,,,,,,,G,G,Profesional,SI
159203745,huesca,Lalueza,Lalueza,Piso,45000 ,411 ,3 ,2 ,,,,,,,,,,G,G,Profesional,SI
159202537,huesca,Barbastro,Barbastro,Piso,29000 ,91 ,2 ,2 ,,,,,,,,,,G,G,Profesional,SI
159200505,huesca,Barbastro,Barbastro,Piso,39000 ,76 ,2 ,2 ,,,,,,,,,,G,G,Profesional,SI
159200494,huesca,Monzón,Monzón,Piso,25000 ,46 ,3 ,2 ,,,,,,,,,,G,G,Profesional,SI
159198137,huesca,Fraga,Fraga,Piso,24000 ,59 ,3 ,2 ,,,,,,,,,,G,G,Profesional,SI
159202482,huesca,Barbastro,Barbastro,Piso,46000 ,104 ,3 ,2 ,,,,,,,,,,G,G,Profesional,SI
159202481,huesca,Barbastro,Barbastro,Piso,30000 ,73 ,3 ,2 ,,,,,,,,,,G,G,Profesional,SI
159202486,huesca,Barbastro,Barbastro,Piso,16200 ,80 ,2 ,2 ,,,,,,,,,,G,G,Profesional,SI
159395278,huesca,Benasque, España,Apartamento,197000 ,59 ,2 ,2 ,,SI,Comunitario,,,,10 a 20 años,,,G,G,FINCAS ANETO,SI
161147133,huesca, Huesca Capital, Los Olivos,Piso,270000 ,130 ,3 ,2 ,,SI,Comunitario,Muy bien,Gas Natural,Gas Natural,10 a 20 años,Oeste,,G,G,TECNOCASA,SI
161145228,huesca, Monzón, Monzón,Casa o chalet,A consultar,1203 ,10 ,4 ,,SI,Comunitario,Bien,Gas Natural,Gas Natural,+ 100 años,Oeste,,G,G,FRANCO MOLINA,SI
161142288,huesca,Sesué, España,Dúplex,175000 ,65 ,2 ,4 ,,SI,Comunitario,Bien,Gas Natural,Gas Natural,+ 100 años,Oeste,,G,G,FINCAS ANETO,SI
161142181,huesca,Benasque, España,Apartamento,90000 ,44 ,2 ,4 ,,SI,Comunitario,Bien,Gas Natural,Gas Natural,30 a 50 años,Oeste,,G,G,FINCAS ANETO,SI
161138618,huesca, Huesca Capital,Santo Domingo y San Martín,Piso,70000 ,59 ,2 ,4 ,,SI,Comunitario,Bien,Gas Natural,Gas Natural,30 a 50 años,Oeste,,G,G,OUTLETDEVIVIENDAS,SI
155788350,huesca,Biescas, Zona de - Gavin,Casa o chalet,490000 ,206 ,4 ,2 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,30 a 50 años,Oeste,Sí,G,G,Carmen Llano Gestión Inmobiliaria,SI
161137689,huesca, Monzón, Monzón,Piso,124500 ,106 ,3 ,2 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,10 a 20 años,Oeste,Sí,G,G,CASAS Y CAMPOS,SI
159395301,huesca,Bisaurri, España,Casa o chalet,675000 ,350 ,5 ,2 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,5 a 10 años,Oeste,Sí,G,G,FINCAS ANETO,SI
152059141,huesca,Benasque, España,Ático,155000 ,64 ,2 ,2 ,,,,,,,20 a 30 años,,,G,G,FINCAS ANETO,SI
155591382,huesca, Fraga, Fraga,Casa o chalet,92000 ,155 ,4 ,3 ,,,Privado,,,,20 a 30 años,,Sí,G,G,FINCAS DAVID,SI
145480964,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Casa adosada,165000 ,153 ,3 ,2 ,,,Privado,,Gas Natural,,20 a 30 años,,Sí,G,G,EIZASA,SI
160727716,huesca, Aínsa-sobrarbe, Aínsa-sobrarbe,Piso,91800 ,51 ,2 ,2 ,,SI,Privado,,Gas Natural,,10 a 20 años,,Sí,G,G,EIZASA,SI
156404414,huesca,Almudévar,Almudévar,Casa adosada,14950 ,180 ,5 ,2 ,,SI,Privado,,Gas Natural,,+ 100 años,,Sí,Exento,Exento,INMOR,SI
160727227,huesca, Aínsa-sobrarbe, Aínsa-sobrarbe,Ático,125000 ,78 ,3 ,2 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,10 a 20 años,Suroeste,Sí,G,G,EIZASA,SI
161125713,huesca, Jaca, Poblaciones norte,Casa o chalet,165000 ,176 ,4 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,50 a 70 años,Sureste,Sí,Exento,Exento,JACETANIA 2000,SI
161125703,huesca, Jaca, Poblaciones norte,Casa o chalet,125000 ,115 ,3 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,50 a 70 años,Sureste,Sí,Exento,Exento,JACETANIA 2000,SI
149853076,huesca, Valle de Hecho, Valle de Hecho,Finca rústica,90000 ,292 ,3 ,2 ,,SI,Privado,A reformar,Electricidad,Electricidad,30 a 50 años,Sur,No,Exento,Exento,JACETANIA 2000,SI
161125339,huesca, Jaca, Palacio de Hielo,Piso,210000 ,100 ,3 ,2 ,,SI,Privado,A reformar,Electricidad,Electricidad,10 a 20 años,Sur,Sí,E,E,JACETANIA 2000,SI
150841650,huesca, Valle de Hecho, Valle de Hecho,Ático,84000 ,72 ,2 ,2 ,,SI,Privado,Bien,Gasóleo,Electricidad,30 a 50 años,Este,Sí,G,G,FINCAS JACA,SI
160653115,huesca, Jaca, Centro - Llano Samper,Apartamento,123000 ,48 ,2 ,2 ,,SI,Privado,Casi nuevo,Electricidad,Electricidad,30 a 50 años,Este,Sí,G,G,FINCAS JACA,SI
160529701,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Piso,55000 ,77 ,3 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,50 a 70 años,Sur,Sí,G,G,FINCAS JACA,SI
161123552,huesca, Aínsa-sobrarbe, Aínsa-sobrarbe,Casa adosada,155000 ,120 ,2 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,50 a 70 años,Sur,Sí,E,E,Ninmo Brarbe,SI
152579310,huesca, Monzón, Monzón,Piso,72000 ,75 ,3 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,50 a 70 años,Sur,Sí,A,A,Particular: Anuncio Particular,SI
161077359,huesca, Benasque, Benasque,Casa o chalet,160000 ,144 ,3 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,50 a 70 años,Sur,Sí,G,G,APARTAMENTOSBENASQUE.COM,SI
161065150,huesca, Huesca Capital, Perpetuo Socorro,Piso,50000 ,63 ,3 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,50 a 70 años,Sur,Sí,G,G,Haya Real Estate,SI
161015339,huesca, El Grado, El Grado,Apartamento,75000 ,60 ,2 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,50 a 70 años,Sur,Sí,E,D,Particular: Patricio,SI
159394286,huesca,Colungo,Somontano de Barbastro,Finca rústica,140000 ,1120 ,2 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,+ 100 años,Sur,Sí,G,G,Casas de pueblo,SI
158451447,huesca,Sabiñánigo,Sabiñánigo Centro - Aurín,Piso,48400 ,92 ,2 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,+ 100 años,Sur,Sí,G,G,OUTLETDEVIVIENDAS,SI
157018833,huesca,Sabiñánigo,Sabiñánigo Centro - Aurín,Piso,59500 ,46 ,2 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,+ 100 años,Sur,Sí,G,G,OUTLETDEVIVIENDAS,SI
159683749,huesca,Zaidín,Zaidín,Casa adosada,55500 ,251 ,8 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,+ 100 años,Sur,Sí,G,G,Profesional,SI
158452309,huesca,Sabiñánigo,Sabiñánigo Centro - Aurín,Piso,49100 ,86 ,8 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,+ 100 años,Sur,Sí,G,G,OUTLETDEVIVIENDAS,SI
160838487,huesca,Monzón,Monzón,Piso,A consultar,86 ,2 ,2 ,,SI,Comunitario,Casi nuevo,Gas Natural,Gas Natural,Menos de 1 año,Sur,Sí,G,G,HNC,SI
161013423,huesca, Almudévar, Almudévar,Casa o chalet,100000 ,400  terreno,3 ,3 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,Menos de 1 año,Sur,Sí,C,D,Particular: Anuncio Particular,SI
152555711,huesca,Villanúa,Villanúa,Casa adosada,170000 ,120  terreno,5 ,2 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,Menos de 1 año,Sur,Sí,D,D,Particular: Antonio,SI
160829452,huesca, Broto, Broto,Casa o chalet,385000 ,172 ,3 ,2 ,,SI,Privado,Muy bien,Gasóleo,Gasóleo,50 a 70 años,Suroeste,Sí,E,E,JACETANIA 2000,SI
161053499,huesca, Tamarite de Litera, Tamarite de Litera,Casa o chalet,42700 ,90  terreno,5 ,2 ,,SI,Privado,Muy bien,Gasóleo,Gasóleo,50 a 70 años,Suroeste,Sí,D,D,Particular: alberto,SI
160824598,huesca, Sabiñánigo, La Guarguera,Finca rústica,390000 ,500 ,8 ,2 ,,SI,Privado,A reformar,Gasóleo,Gasóleo,50 a 70 años,Suroeste,Sí,Exento,Exento,EUROPIRINEOS,SI
160617185,huesca, Almudévar, Almudévar,Casa adosada,124500 ,151 ,3 ,2 ,,SI,Privado,A reformar,Gasóleo,Gasóleo,50 a 70 años,Suroeste,No,G,G,TERRA ESPAÑA,SI
156413914,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Piso,72100 ,45 ,,,,SI,Comunitario,,,,,,No,G,G,TERRA ESPAÑA,SI
156414002,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Piso,72100 ,40 ,,,,SI,Comunitario,,,,,,No,G,G,TERRA ESPAÑA,SI
156413971,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Piso,39900 ,108 ,8 ,,,SI,Comunitario,,,,,,No,G,G,TERRA ESPAÑA,SI
156413998,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Piso,39900 ,108 ,3 ,,,SI,Comunitario,,,,,,No,G,G,TERRA ESPAÑA,SI
156414536,huesca, Jaca, Centro - Llano Samper,Piso,141900 ,83 ,3 ,2 ,,SI,Comunitario,,,,,,Sí,G,G,TERRA ESPAÑA,SI
158880453,huesca, Barbastro, Barbastro,Piso,70500 ,82 ,3 ,2 ,,SI,Comunitario,,,,,,Sí,G,G,TERRA ESPAÑA,SI
156887079,huesca, Villanúa, Villanúa,Estudio,50000 ,27 ,3 ,2 ,,SI,Comunitario,Bien,Electricidad,Electricidad,20 a 30 años,Norte,Sí,D,C,Particular: koldo,SI
160800269,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Piso,112600 ,155 ,4 ,2 ,,SI,Comunitario,Bien,Electricidad,Electricidad,20 a 30 años,Norte,Sí,E,G,SOLVIA SERVICIOS INMOBILIARIOS S.L.,SI
161048631,huesca, Jaca, Poblaciones norte,Piso,170000 ,85 ,2 ,2 ,,SI,Comunitario,Bien,Electricidad,Electricidad,10 a 20 años,Norte,Sí,E,E,CENTURY 21 ZENTRO,SI
161045328,huesca, Jaca, Estación,Piso,195000 ,101 ,3 ,2 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,30 a 50 años,Sureste,Sí,F,F,JACETANIA 2000,SI
161045092,huesca, Monzón, Monzón,Ático,198000 ,149 ,4 ,3 ,,SI,Comunitario,Casi nuevo,Gas Natural,Gas Natural,30 a 50 años,Sureste,Sí,C,D,Particular: Anuncio Particular,SI
158046855,huesca,Barbuñales,Barbuñales,Casa o chalet,159900 ,150 ,5 ,2 ,,SI,Comunitario,Casi nuevo,Gasóleo,Gasóleo,30 a 50 años,Sureste,Sí,C,C,CASA INMO,SI
159202601,huesca,Barbastro,Barbastro,Piso,28600 ,79 ,2 ,2 ,,SI,Comunitario,Casi nuevo,Gasóleo,Gasóleo,30 a 50 años,Sureste,Sí,G,G,Profesional,SI
160496905,huesca,Barbastro,Barbastro,Piso,21900 ,67 ,2 ,2 ,,SI,Comunitario,Casi nuevo,Gasóleo,Gasóleo,30 a 50 años,Sureste,Sí,G,G,Profesional,SI
159202866,huesca,Sabiñánigo,Sabiñánigo Centro - Aurín,Piso,42000 ,109 ,3 ,2 ,,SI,Comunitario,Casi nuevo,Gasóleo,Gasóleo,30 a 50 años,Sureste,Sí,G,G,Profesional,SI
159202918,huesca,Fraga,Fraga,Piso,29000 ,59 ,2 ,2 ,,SI,Comunitario,Casi nuevo,Gasóleo,Gasóleo,30 a 50 años,Sureste,Sí,G,G,Profesional,SI
159203726,huesca,Barbastro,Barbastro,Piso,25000 ,76 ,2 ,2 ,,SI,Comunitario,Casi nuevo,Gasóleo,Gasóleo,30 a 50 años,Sureste,Sí,G,G,Profesional,SI
161038052,huesca,Bisaurri, España,Planta baja,85000 ,44 ,2 ,2 ,,SI,Comunitario,Casi nuevo,Gasóleo,Gasóleo,10 a 20 años,Sureste,Sí,G,G,FINCAS ANETO,SI
161037742,huesca, Torla, Torla,Casa o chalet,95000 ,156 ,2 ,2 ,,SI,Comunitario,A reformar,Gasóleo,Gasóleo,+ 100 años,Sureste,Sí,Exento,Exento,Ninmo Brarbe,SI
160800656,huesca, Fraga, Fraga,Casa o chalet,36600 ,46 ,4 ,2 ,,SI,Comunitario,A reformar,Gasóleo,Gasóleo,+ 100 años,Sureste,Sí,F,G,SOLVIA SERVICIOS INMOBILIARIOS S.L.,SI
160218173,huesca, Jaca, Poblaciones sur,Casa o chalet,197000 ,140 ,4 ,3 ,,SI,Comunitario,Casi nuevo,Electricidad,Electricidad,+ 100 años,Sureste,Sí,G,G,INMOBILIARIA VALLES DEL PIRINEO,SI
157162660,huesca, Grañén, Grañén,Piso,41000 ,64 ,2 ,3 ,,SI,Comunitario,Casi nuevo,Electricidad,Electricidad,10 a 20 años,Sureste,Sí,G,G,SIXTYHOME,SI
152688334,huesca,Ayerbe,Centro,Casa o chalet,50000 ,235 ,2 ,3 ,,SI,Comunitario,Casi nuevo,Electricidad,Electricidad,10 a 20 años,Sureste,Sí,G,G,ZENTRALIA INMUEBLES,SI
155813181,huesca, Tamarite de Litera, Tamarite de Litera,Casa o chalet,40000 ,98 ,4 ,2 ,,SI,Comunitario,Muy bien,Electricidad,Electricidad,+ 100 años,Sureste,Sí,G,G,CASAS Y CAMPOS,SI
155813252,huesca, Alcampell, Alcampell,Casa o chalet,196000 ,218 ,6 ,3 ,,SI,Privado,Bien,Electricidad,Electricidad,+ 100 años,Sureste,Sí,G,G,CASAS Y CAMPOS,SI
155813054,huesca, San Esteban de Litera, San Esteban de Litera,Casa o chalet,54000 ,180 ,4 ,2 ,,SI,Privado,Muy bien,Electricidad,Electricidad,+ 100 años,Sureste,Sí,G,G,CASAS Y CAMPOS,SI
155813101,huesca, San Miguel del Cinca, San Miguel del Cinca,Casa o chalet,170000 ,665 ,5 ,3 ,,SI,Privado,Muy bien,Electricidad,Electricidad,+ 100 años,Sureste,Sí,G,G,CASAS Y CAMPOS,SI
158339873,huesca, Barbastro, Barbastro,Piso,75000 ,95 ,3 ,3 ,,SI,Privado,Bien,Gas Natural,Electricidad,10 a 20 años,Sureste,Sí,G,G,CASAS Y CAMPOS,SI
155813131,huesca, Barbastro, Barbastro,Piso,99700 ,135 ,4 ,2 ,,SI,Privado,Bien,Gas Natural,Electricidad,30 a 50 años,Sureste,Sí,G,G,CASAS Y CAMPOS,SI
160100630,huesca, Binéfar, Binéfar,Casa o chalet,150000 ,140 ,6 ,2 ,,SI,Privado,Muy bien,Gas Natural,Electricidad,+ 100 años,Sureste,Sí,G,G,CASAS Y CAMPOS,SI
160100630,huesca, Binéfar, Binéfar,Casa o chalet,150000 ,140 ,6 ,2 ,,,,Muy bien,,,+ 100 años,,Sí,G,G,CASAS Y CAMPOS,SI
156309663,huesca, Barbastro, Barbastro,Piso,A consultar,111 ,4 ,2 ,,SI,,Muy bien,,,30 a 50 años,,Sí,G,G,CASAS Y CAMPOS,SI
155906315,huesca, Gurrea de Gállego, Gurrea de Gállego,Casa o chalet,224000 ,322 ,5 ,3 ,,SI,,Muy bien,,,30 a 50 años,,Sí,E,G,SOLVIA SERVICIOS INMOBILIARIOS S.L.,SI
160187425,huesca,Jaca,Casco Urbano - Casco Antiguo - Ciudadela,Piso,113000 ,75 ,3 ,3 ,,SI,,Muy bien,Butano,Butano,30 a 50 años,,Sí,G,G,INMOBILIARIA VALLES DEL PIRINEO,SI
161024832,huesca, Huesca Capital, Encarnación,Piso,165000 ,112 ,4 ,2 ,,SI,,Casi nuevo,Gas Natural,Gas Natural,50 a 70 años,Este,Sí,G,G,DOCTOR PROPERTY,SI
161023827,huesca,Fraga,Fraga,Piso,62800 ,88 ,3 ,2 ,,SI,,Casi nuevo,Gas Natural,Gas Natural,50 a 70 años,Este,Sí,G,G,Profesional,SI
160218853,huesca,Sabiñánigo,Sabiñánigo - Sabiñánigo Centro - Aurín,Piso,55000 ,78 ,3 ,2 ,,SI,,Casi nuevo,Gas Natural,Gas Natural,50 a 70 años,Este,Sí,G,G,INMOBILIARIA VALLES DEL PIRINEO,SI
160233598,huesca,Sabiñánigo,Sabiñánigo - Sabiñánigo Centro - Aurín,Piso,75000 ,60 ,2 ,2 ,,SI,,Casi nuevo,Electricidad,Electricidad,50 a 70 años,Suroeste,Sí,G,G,INMOBILIARIA VALLES DEL PIRINEO,SI
